ano,nivel1,nivel2,nivel3,nivel4,nivel5,nivel6,valor_previsto,valor_arrecadado
2016,TRANSFERENCIAS CORRENTES,TRANSFERENCIAS INTERGOVERNAMENTAIS,TRANSFERENCIAS DA UNIAO,TRANSFERENCIA DE RECURSOS DO FUNDO NACIONALDE ASSISTENCIA SOCIAL - FNAS,TRANSFERENCIA DE RECURSOS DO FUNDO NACIONALDE ASSISTENCIA SOCIAL - FNAS,TRANSF.DO FNAS-PORT.UNIAO-MDS434/2008- PROGR -BENEFICIO DE PRESTACAO CONTINUADA NA ESCOLA,70000.0,45360.0
2016,TRANSFERENCIAS CORRENTES,TRANSFERENCIAS INTERGOVERNAMENTAIS,TRANSFERENCIAS DA UNIAO,TRANSFERENCIA DE RECURSOS DO FUNDO NACIONALDE ASSISTENCIA SOCIAL - FNAS,TRANSFERENCIA DE RECURSOS DO FUNDO NACIONALDE ASSISTENCIA SOCIAL - FNAS,TRANSFERENCIAS DO FNAS - INDICE GESTAO DESCENT./SIST.UNICO ASSIST. SOCIAL-IGD SUAS,671808.0,383512.36
2016,TRANSFERENCIAS CORRENTES,TRANSFERENCIAS INTERGOVERNAMENTAIS,TRANSFERENCIAS DA UNIAO,TRANSFERENCIA DE RECURSOS DO FUNDO NACIONALDE ASSISTENCIA SOCIAL - FNAS,TRANSFERENCIA DE RECURSOS DO FUNDO NACIONALDE ASSISTENCIA SOCIAL - FNAS,TRANSF.DO FNAS-PISO BASICO VARIAVEL-SERVICO DE CONVIVENCIA E FORTALECIMENTO DE VINCULOS-SC,7086000.0,0.0
2016,TRANSFERENCIAS CORRENTES,TRANSFERENCIAS INTERGOVERNAMENTAIS,TRANSFERENCIAS DA UNIAO,TRANSFERENCIA DE RECURSOS DO FUNDO NACIONALDE ASSISTENCIA SOCIAL - FNAS,TRANSFERENCIA DE RECURSOS DO FUNDO NACIONALDE ASSISTENCIA SOCIAL - FNAS,TRANSFERENCIAS DO FNAS - ACOES ESTRATEGICAS - PROGRAMA DE ERRADICACAO DO TRABALHO INFANTIL,204000.0,68000.0
2016,TRANSFERENCIAS CORRENTES,TRANSFERENCIAS INTERGOVERNAMENTAIS,TRANSFERENCIAS DA UNIAO,TRANSFERENCIA FINANCEIRA DO ICMS - DESONERACAO - L.C.87/96,TRANSFERENCIA FINANCEIRA - L.C. N 87/96,DESONERACAO DO ICMS EXPORTACAO - L.C. N 87/96,7036889.0,4341870.16
2016,TRANSFERENCIAS CORRENTES,TRANSFERENCIAS INTERGOVERNAMENTAIS,TRANSFERENCIAS DA UNIAO,PARTICIPACAO NA RECEITA DA UNIAO,COTA-PARTE DO IMPOSTO SOBRE A PROPRIEDADE TERRITORIAL RURAL,COTA-PARTE DO IMPOSTO SOBRE A PROPRIEDADE TERRITORIAL RURAL,310794.0,45171.15
2016,TRANSFERENCIAS CORRENTES,TRANSFERENCIAS INTERGOVERNAMENTAIS,TRANSFERENCIAS DA UNIAO,PARTICIPACAO NA RECEITA DA UNIAO,COTA-PARTE DO FUNDO DE PARTICIPACAO DOS MUNICIPIOS - 1% DA COTA ENTREGUE NO MES DE JULHO,COTA-PARTE DO FUNDO DE PARTICIPACAO DOS MUNICIPIOS- 1% DA COTA ENTREGUE NO MES DE JULHO,5649644.0,8025603.04
2016,TRANSFERENCIAS CORRENTES,TRANSFERENCIAS INTERGOVERNAMENTAIS,TRANSFERENCIAS DA UNIAO,PARTICIPACAO NA RECEITA DA UNIAO,COTA-PARTE DO FUNDO DE PARTICIPACAO DOS MUNICIPIOS - 1% DA COTA ENTREGUE NO MES DE DEZEMBR,COTA-PARTE DO FUNDO DE PARTICIPACAO DOS MUNICIPIOS- 1% DA COTA ENTREGUE NO MES DE DEZEMBRO,5649644.0,0.0
2016,TRANSFERENCIAS CORRENTES,TRANSFERENCIAS INTERGOVERNAMENTAIS,TRANSFERENCIAS DA UNIAO,PARTICIPACAO NA RECEITA DA UNIAO,COTA-PARTE DO IOF - COMERCIALIZACAO DO OURO,COTA-PARTE DO IMPOSTO INCIDENTE SOBRE OPERACOES COM O OURO,135131.0,205117.13
2016,TRANSFERENCIAS CORRENTES,TRANSFERENCIAS INTERGOVERNAMENTAIS,TRANSFERENCIAS DA UNIAO,PARTICIPACAO NA RECEITA DA UNIAO,COTA-PARTE DO FUNDO DE PARTICIPACAO DOS MUNICIPIOS,COTA-PARTE DO FUNDO DE PARTICIPACAO DOS MUNICIPIOS-COTA MENSAL,209854280.0,130097927.53
2016,TRANSFERENCIAS CORRENTES,TRANSFERENCIAS INTERGOVERNAMENTAIS,TRANSFERENCIAS DA UNIAO,PARTICIPACAO NA RECEITA DA UNIAO,COTA-PARTE DO FUNDO DE PARTICIPACAO DOS MUNICIPIOS,COTA-PARTE DO FUNDO DE PARTICIPACAO DOS MUNICIPIOS-CF ART 159 I ALINEA D,11299288.0,0.0
2016,TRANSFERENCIAS CORRENTES,TRANSFERENCIAS INTERGOVERNAMENTAIS,TRANSFERENCIAS DA UNIAO,TRANSFERENCIA DA COMPENSACAO FINANCEIRA PELA EXPLORACAO DE RECURSOS NATURAIS,COTA-PARTE COMPENSACAO FINANCEIRA DE RECURSOS MINERAIS,COMPENSACAO FINANCEIRA PELA EXPLORACAO DE RECURSOS MINERAIS - CEFEM,1811775.0,1040673.01
2016,TRANSFERENCIAS CORRENTES,TRANSFERENCIAS INTERGOVERNAMENTAIS,TRANSFERENCIAS DA UNIAO,TRANSFERENCIA DA COMPENSACAO FINANCEIRA PELA EXPLORACAO DE RECURSOS NATURAIS,COTA-PARTE DO FUNDO ESPECIAL DO PETROLEO - FEP,FUNDO ESPECIAL DO PETROLEO - DIVERSOS,2895346.0,1433613.27
2016,TRANSFERENCIAS CORRENTES,TRANSFERENCIAS INTERGOVERNAMENTAIS,TRANSFERENCIAS DA UNIAO,TRANSFERENCIA DA COMPENSACAO FINANCEIRA PELA EXPLORACAO DE RECURSOS NATURAIS,COTA-PARTE ROYALTIES - COMPENSACAO FINANCEIRA PRODUCAO PETROLEO LEI 7990/89,ROYALTIES DO PETROLEO - LEI 7990/89 - DIVERSOS,55325376.0,23366909.96
2016,TRANSFERENCIAS CORRENTES,TRANSFERENCIAS INTERGOVERNAMENTAIS,TRANSFERENCIAS DA UNIAO,TRANSFERENCIA DA COMPENSACAO FINANCEIRA PELA EXPLORACAO DE RECURSOS NATURAIS,COTA-PARTE ROYALTIES - COMPENSACAO FINANCEIRA PRODUCAO PETROLEO LEI 9478/97,ROYALTIES DO PETROLEO - LEI 9478/97 - DIVERSOS,46594810.0,39101896.44
2016,TRANSFERENCIAS CORRENTES,TRANSFERENCIAS INTERGOVERNAMENTAIS,TRANSFERENCIAS DA UNIAO,TRANSFERENCIA RECURSOS FUNDO NACIONAL DESENVOLVIMENTO EDUCACAO-FNDE,TRANSFERENCIAS DIRETAS DO FNDE PROGRAMA NACIONAL E ALIMENTACAO ESCOLAR-PNAE,TRANSF. DO FNDE-PROGRAMA PNAE - MERENDA ESCOLAR,63532936.0,45080380.0
2016,TRANSFERENCIAS CORRENTES,TRANSFERENCIAS INTERGOVERNAMENTAIS,TRANSFERENCIAS DA UNIAO,TRANSFERENCIA RECURSOS FUNDO NACIONAL DESENVOLVIMENTO EDUCACAO-FNDE,OUTRAS TRANSF.DIRETAS FUNDO NACIONAL DESENVOLVIMENTO EDUCACAO-FNDE,TRANSFERENCIA DO FNDE - PROGRAMA PROJOVEM URBANO - SME,691972.0,997060.5
2016,TRANSFERENCIAS CORRENTES,TRANSFERENCIAS INTERGOVERNAMENTAIS,TRANSFERENCIAS DA UNIAO,TRANSFERENCIA RECURSOS FUNDO NACIONAL DESENVOLVIMENTO EDUCACAO-FNDE,OUTRAS TRANSF.DIRETAS FUNDO NACIONAL DESENVOLVIMENTO EDUCACAO-FNDE,TRANSF.DO FNDE - TC PAR N 7422/2013-CONSTRUCAO DE UNIDADES ESCOLARES-SME,8283377.0,0.0
2016,TRANSFERENCIAS CORRENTES,TRANSFERENCIAS INTERGOVERNAMENTAIS,TRANSFERENCIAS DA UNIAO,TRANSFERENCIA RECURSOS FUNDO NACIONAL DESENVOLVIMENTO EDUCACAO-FNDE,OUTRAS TRANSF.DIRETAS FUNDO NACIONAL DESENVOLVIMENTO EDUCACAO-FNDE,TRANSFERENCIAS DO FNDE-PROGRAMA APOIO A CRECHES-BRASIL CARINHOSO TD-SME,41684665.0,31704700.38
2016,TRANSFERENCIAS CORRENTES,TRANSFERENCIAS INTERGOVERNAMENTAIS,TRANSFERENCIAS DA UNIAO,TRANSFERENCIA RECURSOS FUNDO NACIONAL DESENVOLVIMENTO EDUCACAO-FNDE,TRANSFERENCIAS DIRETAS DO FNDE PROGRAMA DINHEIRO DIRETO NA ESCOLA-PDDE,TRANSF. DO FNDE-PDDE/FNDE - DINHEIRO DIRETO NA ESCOLA-PDDE,36421838.0,2526552.25
2016,TRANSFERENCIAS CORRENTES,TRANSFERENCIAS INTERGOVERNAMENTAIS,TRANSFERENCIAS DA UNIAO,TRANSFERENCIA RECURSOS FUNDO NACIONAL DESENVOLVIMENTO EDUCACAO-FNDE,TRANSFERENCIAS DO SALARIO-EDUCACAO,TRANSF. DO FNDE-SALARIO-EDUCACAO/FNDE-LEI 10832 29/12/2003,411399284.0,259476347.53
2016,TRANSFERENCIAS CORRENTES,TRANSFERENCIAS INTERGOVERNAMENTAIS,TRANSFERENCIAS DOS ESTADOS,PARTICIPACAO NA RECEITA DOS ESTADOS,COTA-PARTE DO ICMS,COTA-PARTE IMP. S/OPERAC. REL. A CIRC. DE MERC. E SERVICOS,2326575597.0,1226331939.04
2016,TRANSFERENCIAS CORRENTES,TRANSFERENCIAS INTERGOVERNAMENTAIS,TRANSFERENCIAS DOS ESTADOS,PARTICIPACAO NA RECEITA DOS ESTADOS,COTA-PARTE DO IPVA,COTA-PARTE DO IMPOSTO S/A PROPR. DE VEICULOS AUTOMOTORES,557980208.0,587785444.18
2016,TRANSFERENCIAS CORRENTES,TRANSFERENCIAS INTERGOVERNAMENTAIS,TRANSFERENCIAS DOS ESTADOS,PARTICIPACAO NA RECEITA DOS ESTADOS,COTA-PARTE DO IPI SOBRE EXPORTACAO,COTA-PARTE DO IPI SOBRE EXPORTACAO,46293355.0,28289158.56
2016,TRANSFERENCIAS CORRENTES,TRANSFERENCIAS INTERGOVERNAMENTAIS,TRANSFERENCIAS DOS ESTADOS,PARTICIPACAO NA RECEITA DOS ESTADOS,COTA-PARTE DA CONTRIBUICAO DE INTERVENCAO NO DOMINIO ECONOMICO - CIDE,COTA-PARTE DA CONTRIBUICAO DE INTERVENCAO NO DOMINIO ECONOMICO - CIDE,2379786.0,3780582.11
2016,TRANSFERENCIAS CORRENTES,TRANSFERENCIAS INTERGOVERNAMENTAIS,TRANSFERENCIAS DOS ESTADOS,OUTRAS TRANSFERENCIAS DOS ESTADOS,TRANSFERENCIAS DE RECURSOS DO ESTADO PARA PROGRAMAS DE ASSISTENCIA SOCIAL - FMAS,TRANSFERENCIAS DO FEAS - ACAO CONTINUADA PROTECAO SOCIAL BASICA ESPECIAL,6500000.0,0.0
2016,TRANSFERENCIAS CORRENTES,TRANSFERENCIAS INTERGOVERNAMENTAIS,TRANSFERENCIAS DOS ESTADOS,TRANSFERENCIA DA COTA-PARTE DE COMPENSACAO FINANCEIRA (25%),COTA-PARTE ROYALTIES - COMPENSACAO FINANCEIRA PRODUCAO DE PETROLEO - LEI 7990/89,ROYALTIES DO PETROLEO - DIVERSOS,115089155.0,49876505.22
2016,TRANSFERENCIAS CORRENTES,TRANSFERENCIAS INTERGOVERNAMENTAIS,TRANSFERENCIAS DOS ESTADOS,TRANSFERENCIAS DE RECURSOS DO ESTADO PARA PROGRAMAS DE SAUDE - REPASSE FUNDO A FUNDO,VIGILANCIA EM SAUDE,COFINANCIAMENTO DE VIGILANCIA EM SAUDE,5340000.0,0.0
2016,TRANSFERENCIAS CORRENTES,TRANSFERENCIAS INTERGOVERNAMENTAIS,TRANSFERENCIAS DOS ESTADOS,TRANSFERENCIAS DE RECURSOS DO ESTADO PARA PROGRAMAS DE SAUDE - REPASSE FUNDO A FUNDO,ASSISTENCIA FARMACEUTICA,BASICO DA ASSISTENCIA FARMACEUTICA,15230689.0,0.0
2016,TRANSFERENCIAS CORRENTES,TRANSFERENCIAS DE CONVENIOS,TRANSFERENCIA DE CONVENIOS DA UNIAO E SUAS ENTIDADES,TRANSFERENCIAS DE CONVENIOS UNIAO DESTINADOS A PROGRAMAS DE ASSISTENCIA SOCIAL,TRANSF. CONVENIOS UNIAO DESTINADOS PROGRAMA ASSISTENCIA SOCIAL - ADM. DIRETA,PROJETO AFIRMANDO RAIZES/SEMINARIOS SOBRE DEBATES DA IGULADADE RACIAL E DIREITOS HUMANOS,414077.0,0.0
2016,TRANSFERENCIAS CORRENTES,TRANSFERENCIAS DE CONVENIOS,TRANSFERENCIA DE CONVENIOS DA UNIAO E SUAS ENTIDADES,TRANSFERENCIAS DE CONVENIOS UNIAO DESTINADOS A PROGRAMAS DE ASSISTENCIA SOCIAL,TRANSF. CONVENIOS UNIAO DESTINADOS PROGRAMA ASSISTENCIA SOCIAL - ADM. DIRETA,CONSTRUCAO DE CONSELHO TUTELAR REFERENCIAL,434240.0,0.0
2016,TRANSFERENCIAS CORRENTES,TRANSFERENCIAS DE CONVENIOS,TRANSFERENCIA DE CONVENIOS DA UNIAO E SUAS ENTIDADES,TRANSFERENCIAS DE CONVENIOS UNIAO DESTINADOS A PROGRAMAS DE ASSISTENCIA SOCIAL,TRANSF. CONVENIOS UNIAO DESTINADOS PROGRAMA ASSISTENCIA SOCIAL - ADM. DIRETA,IMPLANTAR E IMPLEMENTAR O CENTRO DE REFERENCIA DE DIREITOS HUMANOS,793882.0,0.0
2016,TRANSFERENCIAS CORRENTES,TRANSFERENCIAS DE CONVENIOS,TRANSFERENCIA DE CONVENIOS DA UNIAO E SUAS ENTIDADES,TRANSFERENCIAS DE CONVENIOS UNIAO DESTINADOS A PROGRAMAS DE ASSISTENCIA SOCIAL,TRANSF. CONVENIOS UNIAO DESTINADOS PROGRAMA ASSISTENCIA SOCIAL - ADM. DIRETA,PROJETO VIVA JOVEM - OFICINAS CULTURAIS - SENAD,267719.0,0.0
2016,TRANSFERENCIAS CORRENTES,TRANSFERENCIAS DE CONVENIOS,TRANSFERENCIA DE CONVENIOS DA UNIAO E SUAS ENTIDADES,TRANSFERENCIAS DE CONVENIOS UNIAO DESTINADOS A PROGRAMAS DE ASSISTENCIA SOCIAL,TRANSF. CONVENIOS UNIAO DESTINADOS PROGRAMA ASSISTENCIA SOCIAL - ADM. DIRETA (CONTINUACAO),CONV. MULHERES DA PAZ/PROJETO - MJ,5299727.0,0.0
2016,TRANSFERENCIAS CORRENTES,TRANSFERENCIAS DE CONVENIOS,TRANSFERENCIA DE CONVENIOS DA UNIAO E SUAS ENTIDADES,TRANSFERENCIAS DE CONVENIOS UNIAO DESTINADOS A PROGRAMAS DE ASSISTENCIA SOCIAL,TRANSF. CONVENIOS UNIAO DESTINADOS PROGRAMA ASSISTENCIA SOCIAL - ADM. DIRETA (CONTINUACAO),"CONV. CONSTRUCAO, REFORMA E EQUIPAMENTOS PARA CREAS/CRAS",15159912.0,0.0
2016,TRANSFERENCIAS CORRENTES,TRANSFERENCIAS DE CONVENIOS,TRANSFERENCIA DE CONVENIOS DA UNIAO E SUAS ENTIDADES,OUTRAS TRANSFERENCIAS DE CONVENIOS DA UNIAO,OUTRAS TRANSFERENCIAS DE CONVENIOS DA UNIAO - ADM. DIRETA (CONTINUACAO),CONV111/2012/MTE/SPPE/CODEFAT-PLANSINE SPETR ACOES ORIEN PROF INT MO E HAB SEG DESEMP-SMTE,4039254.0,0.0
2016,TRANSFERENCIAS CORRENTES,TRANSFERENCIAS DE CONVENIOS,TRANSFERENCIA DE CONVENIOS DA UNIAO E SUAS ENTIDADES,OUTRAS TRANSFERENCIAS DE CONVENIOS DA UNIAO,OUTRAS TRANSFERENCIAS DE CONVENIOS DA UNIAO - ADM. DIRETA (CONTINUACAO),CONV 009/2012/CEF - RESIDENCIAL MANGUEIRA II - TTS PMCMV - SMH,0.0,60248.24
2016,TRANSFERENCIAS CORRENTES,TRANSFERENCIAS DE CONVENIOS,TRANSFERENCIA DE CONVENIOS DA UNIAO E SUAS ENTIDADES,OUTRAS TRANSFERENCIAS DE CONVENIOS DA UNIAO,OUTRAS TRANSFERENCIAS DE CONVENIOS DA UNIAO - ADM. DIRETA (CONTINUACAO),CONV 010/2012/CEF - CONDOMINIO PARK IMPERIAL - TTS PMCMV - SMH,0.0,165705.8
2016,TRANSFERENCIAS CORRENTES,TRANSFERENCIAS DE CONVENIOS,TRANSFERENCIA DE CONVENIOS DA UNIAO E SUAS ENTIDADES,OUTRAS TRANSFERENCIAS DE CONVENIOS DA UNIAO,OUTRAS TRANSFERENCIAS DE CONVENIOS DA UNIAO - ADM. DIRETA (CONTINUACAO),CONV 011/2012/CEF - RESIDENCIAL ALMADA - TTS PMCMV - SMH,0.0,244755.54
2016,TRANSFERENCIAS CORRENTES,TRANSFERENCIAS DE CONVENIOS,TRANSFERENCIA DE CONVENIOS DA UNIAO E SUAS ENTIDADES,OUTRAS TRANSFERENCIAS DE CONVENIOS DA UNIAO,OUTRAS TRANSFERENCIAS DE CONVENIOS DA UNIAO - ADM. DIRETA (CONTINUACAO),CONV 012/2012/CEF - RESIDENCIAL AVEIRO - TTS PMCMV - SMH,0.0,264303.57
2016,TRANSFERENCIAS CORRENTES,TRANSFERENCIAS DE CONVENIOS,TRANSFERENCIA DE CONVENIOS DA UNIAO E SUAS ENTIDADES,OUTRAS TRANSFERENCIAS DE CONVENIOS DA UNIAO,OUTRAS TRANSFERENCIAS DE CONVENIOS DA UNIAO - ADM. DIRETA (CONTINUACAO),CONV 013/2012/CEF - RESIDENCIAL AYRES - TTS PMCMV  - SMH,0.0,148983.6
2016,TRANSFERENCIAS CORRENTES,TRANSFERENCIAS DE CONVENIOS,TRANSFERENCIA DE CONVENIOS DA UNIAO E SUAS ENTIDADES,OUTRAS TRANSFERENCIAS DE CONVENIOS DA UNIAO,OUTRAS TRANSFERENCIAS DE CONVENIOS DA UNIAO - ADM. DIRETA (CONTINUACAO),CONV 014/2012/CEF - RESIDENCIAL CASCAIS - TTS PMCMV - SMH,0.0,240296.5
2016,TRANSFERENCIAS CORRENTES,TRANSFERENCIAS DE CONVENIOS,TRANSFERENCIA DE CONVENIOS DA UNIAO E SUAS ENTIDADES,OUTRAS TRANSFERENCIAS DE CONVENIOS DA UNIAO,OUTRAS TRANSFERENCIAS DE CONVENIOS DA UNIAO - ADM. DIRETA (CONTINUACAO),CONV 015/2012/CEF - RESIDENCIAL COIMBRA - TTS PMCMV - SMH,0.0,211979.91
2016,TRANSFERENCIAS CORRENTES,TRANSFERENCIAS DE CONVENIOS,TRANSFERENCIA DE CONVENIOS DA UNIAO E SUAS ENTIDADES,OUTRAS TRANSFERENCIAS DE CONVENIOS DA UNIAO,OUTRAS TRANSFERENCIAS DE CONVENIOS DA UNIAO - ADM. DIRETA (CONTINUACAO),CONV 016/2012/CEF - CONDOMINIO PARK ROYAL - TTS PMCMV - SMH,0.0,165705.8
2016,TRANSFERENCIAS CORRENTES,TRANSFERENCIAS DE CONVENIOS,TRANSFERENCIA DE CONVENIOS DA UNIAO E SUAS ENTIDADES,OUTRAS TRANSFERENCIAS DE CONVENIOS DA UNIAO,OUTRAS TRANSFERENCIAS DE CONVENIOS DA UNIAO - ADM. DIRETA (CONTINUACAO),CONV 017/2012/CEF - RESIDENCIAL DESTRI - TTS PMCMV - SMH,0.0,188557.25
2016,TRANSFERENCIAS CORRENTES,TRANSFERENCIAS DE CONVENIOS,TRANSFERENCIA DE CONVENIOS DA UNIAO E SUAS ENTIDADES,OUTRAS TRANSFERENCIAS DE CONVENIOS DA UNIAO,OUTRAS TRANSFERENCIAS DE CONVENIOS DA UNIAO - ADM. DIRETA (CONTINUACAO),CONV 018/2012/CEF - RESIDENCIAL EVORA  - TTS PMCMV - SMH,0.0,239336.66
2016,TRANSFERENCIAS CORRENTES,TRANSFERENCIAS DE CONVENIOS,TRANSFERENCIA DE CONVENIOS DA UNIAO E SUAS ENTIDADES,OUTRAS TRANSFERENCIAS DE CONVENIOS DA UNIAO,OUTRAS TRANSFERENCIAS DE CONVENIOS DA UNIAO - ADM. DIRETA (CONTINUACAO),CONV 019/2012/CEF - RESIDENCIAL RIO BONIT0- TTS PMCMV - SMH,0.0,60250.98
2016,TRANSFERENCIAS CORRENTES,TRANSFERENCIAS DE CONVENIOS,TRANSFERENCIA DE CONVENIOS DA UNIAO E SUAS ENTIDADES,OUTRAS TRANSFERENCIAS DE CONVENIOS DA UNIAO,OUTRAS TRANSFERENCIAS DE CONVENIOS DA UNIAO - ADM. DIRETA (CONTINUACAO),CONV 020/2012/CEF - RESIDENCIAL SEVILHA- TTS PMCMV - SMH,0.0,141384.67
2016,TRANSFERENCIAS CORRENTES,TRANSFERENCIAS DE CONVENIOS,TRANSFERENCIA DE CONVENIOS DA UNIAO E SUAS ENTIDADES,OUTRAS TRANSFERENCIAS DE CONVENIOS DA UNIAO,OUTRAS TRANSFERENCIAS DE CONVENIOS DA UNIAO - ADM. DIRETA (CONTINUACAO),CONV 021/2012/CEF - RESIDENCIAL TARONI - TTS PMCMV - SMH,0.0,100593.38
2016,TRANSFERENCIAS CORRENTES,TRANSFERENCIAS DE CONVENIOS,TRANSFERENCIA DE CONVENIOS DA UNIAO E SUAS ENTIDADES,OUTRAS TRANSFERENCIAS DE CONVENIOS DA UNIAO,OUTRAS TRANSFERENCIAS DE CONVENIOS DA UNIAO - ADM. DIRETA (CONTINUACAO),CONV 022/2012/CEF - RESIDENCIAL TOLEDO - TTS PMCMV - SMH,0.0,202035.91
2016,TRANSFERENCIAS CORRENTES,TRANSFERENCIAS DE CONVENIOS,TRANSFERENCIA DE CONVENIOS DA UNIAO E SUAS ENTIDADES,OUTRAS TRANSFERENCIAS DE CONVENIOS DA UNIAO,OUTRAS TRANSFERENCIAS DE CONVENIOS DA UNIAO - ADM. DIRETA (CONTINUACAO),CONV 023/2012/CEF - RESIDENCIAL VACCARI- TTS PMCMV - SMH,0.0,151213.19
2016,TRANSFERENCIAS CORRENTES,TRANSFERENCIAS DE CONVENIOS,TRANSFERENCIA DE CONVENIOS DA UNIAO E SUAS ENTIDADES,OUTRAS TRANSFERENCIAS DE CONVENIOS DA UNIAO,OUTRAS TRANSFERENCIAS DE CONVENIOS DA UNIAO - ADM. DIRETA (CONTINUACAO),CONV 024/2012/CEF - RESIDENCIAL VIDAL - TTS PMCMV  - SMH,0.0,93464.35
2016,TRANSFERENCIAS CORRENTES,TRANSFERENCIAS DE CONVENIOS,TRANSFERENCIA DE CONVENIOS DA UNIAO E SUAS ENTIDADES,OUTRAS TRANSFERENCIAS DE CONVENIOS DA UNIAO,OUTRAS TRANSFERENCIAS DE CONVENIOS DA UNIAO - ADM. DIRETA (CONTINUACAO),CONV 025/2012/CEF - RESIDENCIAL VIVENDA DAS ORQUIDEAD - TTS PMCMV - SMH,0.0,236444.88
2016,TRANSFERENCIAS CORRENTES,TRANSFERENCIAS DE CONVENIOS,TRANSFERENCIA DE CONVENIOS DA UNIAO E SUAS ENTIDADES,OUTRAS TRANSFERENCIAS DE CONVENIOS DA UNIAO,OUTRAS TRANSFERENCIAS DE CONVENIOS DA UNIAO - ADM. DIRETA (CONTINUACAO),CONV 026/2012/CEF - RESIDENCIAL VIVENDA DAS ROSAS - TTS PMCMV - SMH,0.0,170675.6
2016,TRANSFERENCIAS CORRENTES,TRANSFERENCIAS DE CONVENIOS,TRANSFERENCIA DE CONVENIOS DA UNIAO E SUAS ENTIDADES,OUTRAS TRANSFERENCIAS DE CONVENIOS DA UNIAO,OUTRAS TRANSFERENCIAS DE CONVENIOS DA UNIAO - ADM. DIRETA (CONTINUACAO),CONV 027/2012/CEF - RESIDENCIAL VIVENDA RECANTO DA NATUREZA - TTS PMCMV - SMH,0.0,198071.83
2016,TRANSFERENCIAS CORRENTES,TRANSFERENCIAS DE CONVENIOS,TRANSFERENCIA DE CONVENIOS DA UNIAO E SUAS ENTIDADES,OUTRAS TRANSFERENCIAS DE CONVENIOS DA UNIAO,OUTRAS TRANSFERENCIAS DE CONVENIOS DA UNIAO - ADM. DIRETA (CONTINUACAO),CONV 028/2012/CEF - RESIDENCIAL ZARAGOSA-TTS PMCMV - SMH,0.0,258512.93
2016,TRANSFERENCIAS CORRENTES,TRANSFERENCIAS DE CONVENIOS,TRANSFERENCIA DE CONVENIOS DA UNIAO E SUAS ENTIDADES,OUTRAS TRANSFERENCIAS DE CONVENIOS DA UNIAO,OUTRAS TRANSFERENCIAS DE CONVENIOS DA UNIAO - ADM. DIRETA (CONTINUACAO),CONV 029/2012/CEF - RESIDENCIAL SPERANZA-TTS PMCMV - SMH,0.0,133780.39
2016,TRANSFERENCIAS CORRENTES,TRANSFERENCIAS DE CONVENIOS,TRANSFERENCIA DE CONVENIOS DA UNIAO E SUAS ENTIDADES,OUTRAS TRANSFERENCIAS DE CONVENIOS DA UNIAO,OUTRAS TRANSFERENCIAS DE CONVENIOS DA UNIAO - ADM. DIRETA (CONTINUACAO),CONV 030/2012/CEF - RESIDENCIAL ESTORIL- TTS PMCMV - SMH,0.0,221259.65
2016,TRANSFERENCIAS CORRENTES,TRANSFERENCIAS DE CONVENIOS,TRANSFERENCIA DE CONVENIOS DA UNIAO E SUAS ENTIDADES,OUTRAS TRANSFERENCIAS DE CONVENIOS DA UNIAO,OUTRAS TRANSFERENCIAS DE CONVENIOS DA UNIAO - ADM. DIRETA (CONTINUACAO),CONV 002/2012/CEF - CONDOMINIO FERRARA - TTS PMCMV- SMH,0.0,102774.36
2016,TRANSFERENCIAS CORRENTES,TRANSFERENCIAS DE CONVENIOS,TRANSFERENCIA DE CONVENIOS DA UNIAO E SUAS ENTIDADES,OUTRAS TRANSFERENCIAS DE CONVENIOS DA UNIAO,OUTRAS TRANSFERENCIAS DE CONVENIOS DA UNIAO - ADM. DIRETA (CONTINUACAO),CONV 003/2012/CEF - CONDOMINIO LIVORNO - TTS PMCMV- SMH,0.0,117649.76
2016,TRANSFERENCIAS CORRENTES,TRANSFERENCIAS DE CONVENIOS,TRANSFERENCIA DE CONVENIOS DA UNIAO E SUAS ENTIDADES,OUTRAS TRANSFERENCIAS DE CONVENIOS DA UNIAO,OUTRAS TRANSFERENCIAS DE CONVENIOS DA UNIAO - ADM. DIRETA (CONTINUACAO),CONV 004/2012/CEF - CONDOMINIO TERNI - TTS PMCMV -SMH,0.0,112035.42
2016,TRANSFERENCIAS CORRENTES,TRANSFERENCIAS DE CONVENIOS,TRANSFERENCIA DE CONVENIOS DA UNIAO E SUAS ENTIDADES,OUTRAS TRANSFERENCIAS DE CONVENIOS DA UNIAO,OUTRAS TRANSFERENCIAS DE CONVENIOS DA UNIAO - ADM. DIRETA (CONTINUACAO),CONV 005/2012/CEF - CONDOMINIO TRENTO - TTS PMCMV - SMH,0.0,121743.11
2016,TRANSFERENCIAS CORRENTES,TRANSFERENCIAS DE CONVENIOS,TRANSFERENCIA DE CONVENIOS DA UNIAO E SUAS ENTIDADES,OUTRAS TRANSFERENCIAS DE CONVENIOS DA UNIAO,OUTRAS TRANSFERENCIAS DE CONVENIOS DA UNIAO - ADM. DIRETA (CONTINUACAO),CONV 006/2012/CEF - CONDOMINIO TREVISO - TTS PMCMV- SMH,0.0,113498.32
